Sample,TemperatureC,SalinityPPT,AlgaePercent,ReefCode,ReefType,Site,Acreage,Latitude,Longitude,ReefShape,SuitableReference,Date,Restoration,TimeSinceConstruct,BuildDate,Species,Species_count,PlantingSeason
3,NA,NA,NA,CCN2,Shell,Cobb Cove,1.42,37.32068638,-75.75910271,Fringe,No reference,11/26/08,Restored,3,2005,Oyster Drill,0,Summer
3,NA,NA,0,CCS3,Shell,Cobb Cove,0.25,37.31142502,-75.77052104,Fringe,No reference,10/15/08,Restored,4,2004,Oyster Drill,0,Summer
1,15,30,50,SM4_R,Reference,Smith,1.4,37.12379402,-75.91115105,Patch,Unused Reference,3/30/06,Reference,NA,NA,Oyster Drill,0,
1,8,32,80,PA2,Shell,Parramore,2.58,37.54189743,-75.65195452,Patch,No reference,2/25/13,Restored,3,2010,Oyster Drill,0,Fall
1,27,30,50,SM3_R,Reference,Smith,0.31,37.13714857,-75.89984534,Patch,Reference,7/22/15,Reference,NA,NA,Oyster Drill,0,
1,16,30,5,BV4,Shell,Brownsville,1.25,37.45243994,-75.81648406,Patch,BV1_R,4/13/15,Restored,5,2010,Oyster Drill,0,Fall
3,13,12,5,BT2_R,Reference,Boxtree,0.068,37.39146881,-75.85557683,Patch,Reference,11/2/10,Reference,NA,NA,Oyster Drill,0,
1,10,30,NA,BV1_R,Reference,Brownsville,1.39,37.4528191,-75.81645518,Patch,Reference,3/19/15,Reference,NA,NA,Oyster Drill,0,
4,NA,NA,0,HC7,Shell,Hillcrest,0.82,37.28575366,-75.90775144,Patch,HC2_R,1/26/10,Restored,1,2009,Oyster Drill,0,Summer
1,NA,NA,70,BR2_W,Whelk,Black Rocks,0.6,37.59988795,-75.63547236,Fringe,No reference,5/8/14,Restored,5,2009,Oyster Drill,0,Spring
4,NA,NA,40,CCS3,Shell,Cobb Cove,0.25,37.31142502,-75.77052104,Fringe,No reference,4/7/10,Restored,6,2004,Oyster Drill,0,Summer
1,10,31,5,BT5_W,Whelk,Boxtree,0.23,37.38873635,-75.86157835,Fringe,BT2_R,12/9/11,Restored,0,2011,Oyster Drill,0,Spring
1,13,30,5,CCN2,Shell,Cobb Cove,1.42,37.32068638,-75.75910271,Fringe,No reference,11/3/11,Restored,6,2005,Oyster Drill,0,Summer
1,5,30,5,CCN2,Shell,Cobb Cove,1.42,37.32068638,-75.75910271,Fringe,No reference,3/27/14,Restored,9,2005,Oyster Drill,0,Summer
5,NA,NA,NA,OL1,Shell,Outlet,0.78,37.39223635,-75.82670114,Patch,No reference,1/18/11,Restored,3,2008,Oyster Drill,0,Summer
1,17,30,30,HC1_R,Reference,Hillcrest,0.015,37.28572258,-75.91503054,Patch,Reference,11/23/11,Reference,NA,NA,Oyster Drill,0,
4,NA,NA,5,HC6,Shell,Hillcrest,0.86,37.28375422,-75.90544021,Patch,HC2_R,11/17/09,Restored,1,2008,Oyster Drill,0,Spring
3,6,15,5,HC6_W,Whelk,Hillcrest,0.06,37.28349173,-75.90588547,Patch,HC2_R,12/6/10,Restored,2,2008,Oyster Drill,0,Spring
1,6,32,25,PA2,Shell,Parramore,2.58,37.54189743,-75.65195452,Patch,No reference,2/14/14,Restored,4,2010,Oyster Drill,0,Fall
1,16,32,90,BV3,Shell,Brownsville,1.32,37.45128512,-75.81606505,Patch,BV1_R,4/26/13,Restored,3,2010,Oyster Drill,0,Fall
1,9,35,45,RC1_R,Reference,Running Channel,0.66,37.27793563,-75.85251988,Patch,Reference,1/6/12,Reference,NA,NA,Oyster Drill,0,
5,7.5,15,75,PA1,Shell,Parramore,1.04,37.54238357,-75.65138958,Fringe,No reference,2/14/11,Restored,3,2008,Oyster Drill,0,Summer
1,13,31,5,BF1_R,Reference,Bradford Bay,0.46,37.57782895,-75.67937758,Patch,Reference,12/6/11,Reference,NA,NA,Oyster Drill,0,
2,22,27,0,HC5,Shell,Hillcrest,0.47,37.27626799,-75.90350232,Patch,HC2_R,10/3/07,Restored,1,2006,Oyster Drill,0,Spring
4,NA,NA,0,HC5,Shell,Hillcrest,0.47,37.27626799,-75.90350232,Patch,HC2_R,12/16/09,Restored,3,2006,Oyster Drill,0,Spring
5,NA,NA,5,HC9,Shell,Hillcrest,0.78,37.27679375,-75.90427141,Patch,HC2_R,2/17/10,Restored,0,2009,Oyster Drill,4,Summer
4,15,15,50,MG1,Shell,Magothy,0.63,37.15286271,-75.92614624,Patch,No reference,3/21/11,Restored,4,2007,Oyster Drill,4,Summer
1,NA,NA,NA,CCN3,Shell,Cobb Cove,1.03,37.31908347,-75.75844056,Fringe,No reference,11/26/08,Restored,2,2006,Oyster Drill,0,Summer
1,NA,NA,NA,BT1_R,Reference,Boxtree,0.22,37.39216155,-75.85796139,Patch,Reference,10/23/08,Reference,NA,NA,Oyster Drill,0,
2,15,30,50,SM4_R,Reference,Smith,1.4,37.12379402,-75.91115105,Patch,Unused Reference,3/30/06,Reference,NA,NA,Oyster Drill,0,
2,8,32,80,PA2,Shell,Parramore,2.58,37.54189743,-75.65195452,Patch,No reference,2/25/13,Restored,3,2010,Oyster Drill,0,Fall
2,27,30,50,SM3_R,Reference,Smith,0.31,37.13714857,-75.89984534,Patch,Reference,7/22/15,Reference,NA,NA,Oyster Drill,0,
2,16,30,5,BV4,Shell,Brownsville,1.25,37.45243994,-75.81648406,Patch,BV1_R,4/13/15,Restored,5,2010,Oyster Drill,4,Fall
2,10,30,NA,BV1_R,Reference,Brownsville,1.39,37.4528191,-75.81645518,Patch,Reference,3/19/15,Reference,NA,NA,Oyster Drill,0,
5,NA,NA,0,HC7,Shell,Hillcrest,0.82,37.28575366,-75.90775144,Patch,HC2_R,1/26/10,Restored,1,2009,Oyster Drill,0,Summer
2,NA,NA,70,BR2_W,Whelk,Black Rocks,0.6,37.59988795,-75.63547236,Fringe,No reference,5/8/14,Restored,5,2009,Oyster Drill,0,Spring
2,10,31,5,BT5_W,Whelk,Boxtree,0.23,37.38873635,-75.86157835,Fringe,BT2_R,12/9/11,Restored,0,2011,Oyster Drill,4,Spring
2,13,30,5,CCN2,Shell,Cobb Cove,1.42,37.32068638,-75.75910271,Fringe,No reference,11/3/11,Restored,6,2005,Oyster Drill,0,Summer
2,5,30,5,CCN2,Shell,Cobb Cove,1.42,37.32068638,-75.75910271,Fringe,No reference,3/27/14,Restored,9,2005,Oyster Drill,0,Summer
1,NA,NA,0,OL1,Shell,Outlet,0.78,37.39223635,-75.82670114,Patch,No reference,2/23/10,Restored,2,2008,Oyster Drill,4,Summer
6,NA,NA,NA,OL1,Shell,Outlet,0.78,37.39223635,-75.82670114,Patch,No reference,1/18/11,Restored,3,2008,Oyster Drill,0,Summer
1,NA,NA,5,HC1_R,Reference,Hillcrest,0.015,37.28572258,-75.91503054,Patch,Reference,12/30/09,Reference,NA,NA,Oyster Drill,0,
1,NA,NA,0,HC1_R,Reference,Hillcrest,0.015,37.28572258,-75.91503054,Patch,Reference,12/14/10,Reference,NA,NA,Oyster Drill,0,
2,17,30,30,HC1_R,Reference,Hillcrest,0.015,37.28572258,-75.91503054,Patch,Reference,11/23/11,Reference,NA,NA,Oyster Drill,0,
5,NA,NA,5,HC6,Shell,Hillcrest,0.86,37.28375422,-75.90544021,Patch,HC2_R,11/17/09,Restored,1,2008,Oyster Drill,0,Spring
2,6,32,25,PA2,Shell,Parramore,2.58,37.54189743,-75.65195452,Patch,No reference,2/14/14,Restored,4,2010,Oyster Drill,0,Fall
1,12,15,5,RC2,Shell,Running Channel,1.16,37.27774412,-75.85265968,Patch,RC1_R,11/8/10,Restored,4,2006,Oyster Drill,0,Spring
2,16,32,90,BV3,Shell,Brownsville,1.32,37.45128512,-75.81606505,Patch,BV1_R,4/26/13,Restored,3,2010,Oyster Drill,0,Fall
2,9,35,45,RC1_R,Reference,Running Channel,0.66,37.27793563,-75.85251988,Patch,Reference,1/6/12,Reference,NA,NA,Oyster Drill,0,
1,NA,NA,70,PA1,Shell,Parramore,1.04,37.54238357,-75.65138958,Fringe,No reference,4/12/10,Restored,2,2008,Oyster Drill,0,Summer
6,7.5,15,75,PA1,Shell,Parramore,1.04,37.54238357,-75.65138958,Fringe,No reference,2/14/11,Restored,3,2008,Oyster Drill,0,Summer
2,13,31,5,BF1_R,Reference,Bradford Bay,0.46,37.57782895,-75.67937758,Patch,Reference,12/6/11,Reference,NA,NA,Oyster Drill,0,
3,22,27,0,HC5,Shell,Hillcrest,0.47,37.27626799,-75.90350232,Patch,HC2_R,10/3/07,Restored,1,2006,Oyster Drill,0,Spring
5,15,15,50,MG1,Shell,Magothy,0.63,37.15286271,-75.92614624,Patch,No reference,3/21/11,Restored,4,2007,Oyster Drill,4,Summer
2,NA,NA,NA,CCN3,Shell,Cobb Cove,1.03,37.31908347,-75.75844056,Fringe,No reference,11/26/08,Restored,2,2006,Oyster Drill,0,Summer
2,NA,NA,NA,BT1_R,Reference,Boxtree,0.22,37.39216155,-75.85796139,Patch,Reference,10/23/08,Reference,NA,NA,Oyster Drill,0,
3,15,30,50,SM4_R,Reference,Smith,1.4,37.12379402,-75.91115105,Patch,Unused Reference,3/30/06,Reference,NA,NA,Oyster Drill,0,
3,8,32,80,PA2,Shell,Parramore,2.58,37.54189743,-75.65195452,Patch,No reference,2/25/13,Restored,3,2010,Oyster Drill,0,Fall
3,27,30,50,SM3_R,Reference,Smith,0.31,37.13714857,-75.89984534,Patch,Reference,7/22/15,Reference,NA,NA,Oyster Drill,0,
3,16,30,5,BV4,Shell,Brownsville,1.25,37.45243994,-75.81648406,Patch,BV1_R,4/13/15,Restored,5,2010,Oyster Drill,0,Fall
1,13.5,28,NA,CCS1,Shell,Cobb Cove,1.92,37.31174594,-75.77336348,Fringe,No reference,2/16/06,Restored,3,2003,Oyster Drill,1,Summer
1,5.5,12,30,PO1,Shell,Point of Rocks,0.97,37.26662281,-75.90245046,Patch,No reference,1/19/11,Restored,1,2009,Oyster Drill,0,Summer
3,10,30,NA,BV1_R,Reference,Brownsville,1.39,37.4528191,-75.81645518,Patch,Reference,3/19/15,Reference,NA,NA,Oyster Drill,0,
6,NA,NA,0,HC7,Shell,Hillcrest,0.82,37.28575366,-75.90775144,Patch,HC2_R,1/26/10,Restored,1,2009,Oyster Drill,0,Summer
1,NA,NA,5,HC4,Shell,Hillcrest,1.53,37.28000758,-75.91786724,Fringe,HC1_R,11/17/09,Restored,3,2006,Oyster Drill,4,Spring
3,NA,NA,70,BR2_W,Whelk,Black Rocks,0.6,37.59988795,-75.63547236,Fringe,No reference,5/8/14,Restored,5,2009,Oyster Drill,0,Spring
3,10,31,5,BT5_W,Whelk,Boxtree,0.23,37.38873635,-75.86157835,Fringe,BT2_R,12/9/11,Restored,0,2011,Oyster Drill,0,Spring
3,13,30,5,CCN2,Shell,Cobb Cove,1.42,37.32068638,-75.75910271,Fringe,No reference,11/3/11,Restored,6,2005,Oyster Drill,0,Summer
3,5,30,5,CCN2,Shell,Cobb Cove,1.42,37.32068638,-75.75910271,Fringe,No reference,3/27/14,Restored,9,2005,Oyster Drill,0,Summer
2,NA,NA,0,OL1,Shell,Outlet,0.78,37.39223635,-75.82670114,Patch,No reference,2/23/10,Restored,2,2008,Oyster Drill,0,Summer
2,NA,NA,5,HC1_R,Reference,Hillcrest,0.015,37.28572258,-75.91503054,Patch,Reference,12/30/09,Reference,NA,NA,Oyster Drill,0,
2,NA,NA,0,HC1_R,Reference,Hillcrest,0.015,37.28572258,-75.91503054,Patch,Reference,12/14/10,Reference,NA,NA,Oyster Drill,0,
3,17,30,30,HC1_R,Reference,Hillcrest,0.015,37.28572258,-75.91503054,Patch,Reference,11/23/11,Reference,NA,NA,Oyster Drill,0,
1,14,14,30,HC6,Shell,Hillcrest,0.86,37.28375422,-75.90544021,Patch,HC2_R,2/28/11,Restored,3,2008,Oyster Drill,0,Spring
3,6,32,25,PA2,Shell,Parramore,2.58,37.54189743,-75.65195452,Patch,No reference,2/14/14,Restored,4,2010,Oyster Drill,0,Fall
2,12,15,5,RC2,Shell,Running Channel,1.16,37.27774412,-75.85265968,Patch,RC1_R,11/8/10,Restored,4,2006,Oyster Drill,0,Spring
3,16,32,90,BV3,Shell,Brownsville,1.32,37.45128512,-75.81606505,Patch,BV1_R,4/26/13,Restored,3,2010,Oyster Drill,0,Fall
3,10,32,45,RC1_R,Reference,Running Channel,0.66,37.27793563,-75.85251988,Patch,Reference,1/24/12,Reference,NA,NA,Oyster Drill,0,
2,NA,NA,70,PA1,Shell,Parramore,1.04,37.54238357,-75.65138958,Fringe,No reference,4/12/10,Restored,2,2008,Oyster Drill,0,Summer
3,13,31,5,BF1_R,Reference,Bradford Bay,0.46,37.57782895,-75.67937758,Patch,Reference,12/6/11,Reference,NA,NA,Oyster Drill,0,
6,15,15,50,MG1,Shell,Magothy,0.63,37.15286271,-75.92614624,Patch,No reference,3/21/11,Restored,4,2007,Oyster Drill,4,Summer
3,NA,NA,NA,CCN3,Shell,Cobb Cove,1.03,37.31908347,-75.75844056,Fringe,No reference,11/26/08,Restored,2,2006,Oyster Drill,0,Summer
3,NA,NA,NA,BT1_R,Reference,Boxtree,0.22,37.39216155,-75.85796139,Patch,Reference,10/23/08,Reference,NA,NA,Oyster Drill,0,
1,27,28,5,CCN3,Shell,Cobb Cove,1.03,37.31908347,-75.75844056,Fringe,No reference,10/9/07,Restored,1,2006,Oyster Drill,0,Summer
4,15,30,50,SM4_R,Reference,Smith,1.4,37.12379402,-75.91115105,Patch,Unused Reference,3/30/06,Reference,NA,NA,Oyster Drill,0,
1,13,31,5,BF2,Shell,Bradford Bay,2.63,37.57811642,-75.67722953,Patch,BF1_R,12/6/11,Restored,1,2010,Oyster Drill,0,Fall
1,27,30,5,SM6,Shell,Smith,1.89,37.136784,-75.89899138,Patch,SM3_R,7/22/15,Restored,5,2010,Oyster Drill,0,Summer
1,NA,NA,5,RC2,Shell,Running Channel,1.16,37.27774412,-75.85265968,Patch,RC1_R,12/11/08,Restored,2,2006,Oyster Drill,0,Spring
1,16,30,1,BV2,Shell,Brownsville,0.27,37.45272897,-75.81775388,Patch,BV1_R,4/13/15,Restored,5,2010,Oyster Drill,0,Fall
2,13.5,28,NA,CCS1,Shell,Cobb Cove,1.92,37.31174594,-75.77336348,Fringe,No reference,2/16/06,Restored,3,2003,Oyster Drill,1,Summer
2,5.5,12,30,PO1,Shell,Point of Rocks,0.97,37.26662281,-75.90245046,Patch,No reference,1/19/11,Restored,1,2009,Oyster Drill,0,Summer
1,14,35,25,BT4_W,Whelk,Boxtree,0.71,37.38914588,-75.862509,Fringe,BT2_R,3/31/15,Restored,4,2011,Oyster Drill,0,Spring
2,NA,NA,5,HC4,Shell,Hillcrest,1.53,37.28000758,-75.91786724,Fringe,HC1_R,11/17/09,Restored,3,2006,Oyster Drill,0,Spring
4,8,34,5,BT5_W,Whelk,Boxtree,0.23,37.38873635,-75.86157835,Fringe,BT2_R,2/1/12,Restored,1,2011,Oyster Drill,0,Spring
1,NA,NA,5,CCN1,Shell,Cobb Cove,1.62,37.32404007,-75.76068273,Fringe,No reference,2/9/10,Restored,5,2005,Oyster Drill,0,Summer
1,5,30,5,CCN3,Shell,Cobb Cove,1.03,37.31908347,-75.75844056,Fringe,No reference,3/27/14,Restored,8,2006,Oyster Drill,0,Summer
1,16,30,5,CCS1,Shell,Cobb Cove,1.92,37.31174594,-75.77336348,Fringe,No reference,11/7/11,Restored,8,2003,Oyster Drill,0,Summer
1,NA,NA,NA,OL1,Shell,Outlet,0.78,37.39223635,-75.82670114,Patch,No reference,10/23/08,Restored,0,2008,Oyster Drill,0,Summer
3,NA,NA,0,OL1,Shell,Outlet,0.78,37.39223635,-75.82670114,Patch,No reference,2/23/10,Restored,2,2008,Oyster Drill,0,Summer
1,11,31,5,HC1_R,Reference,Hillcrest,0.015,37.28572258,-75.91503054,Patch,Reference,2/27/14,Reference,NA,NA,Oyster Drill,0,
3,NA,NA,5,HC1_R,Reference,Hillcrest,0.015,37.28572258,-75.91503054,Patch,Reference,12/30/09,Reference,NA,NA,Oyster Drill,0,
3,NA,NA,0,HC1_R,Reference,Hillcrest,0.015,37.28572258,-75.91503054,Patch,Reference,12/14/10,Reference,NA,NA,Oyster Drill,0,
2,14,14,30,HC6,Shell,Hillcrest,0.86,37.28375422,-75.90544021,Patch,HC2_R,2/28/11,Restored,3,2008,Oyster Drill,0,Spring
3,12,15,5,RC2,Shell,Running Channel,1.16,37.27774412,-75.85265968,Patch,RC1_R,11/8/10,Restored,4,2006,Oyster Drill,0,Spring
1,13,32,25,BV5,Shell,Brownsville,0.91,37.45144872,-75.8151939,Patch,BV1_R,1/19/12,Restored,2,2010,Oyster Drill,0,Fall
1,16,32,60,BV5,Shell,Brownsville,0.91,37.45144872,-75.8151939,Patch,BV1_R,4/26/13,Restored,3,2010,Oyster Drill,0,Fall
1,8,32,30,BF1_R,Reference,Bradford Bay,0.46,37.57782895,-75.67937758,Patch,Reference,2/25/13,Reference,NA,NA,Oyster Drill,0,
3,NA,NA,70,PA1,Shell,Parramore,1.04,37.54238357,-75.65138958,Fringe,No reference,4/12/10,Restored,2,2008,Oyster Drill,0,Summer
1,22.5,28,5,HC5,Shell,Hillcrest,0.47,37.27626799,-75.90350232,Patch,HC2_R,10/3/06,Restored,0,2006,Oyster Drill,0,Spring
1,13,31,7.5,BR2,Shell,Black Rocks,0.59,37.60017592,-75.63565692,Fringe,No reference,11/25/11,Restored,1,2010,Oyster Drill,0,Spring
2,27,28,5,CCN3,Shell,Cobb Cove,1.03,37.31908347,-75.75844056,Fringe,No reference,10/9/07,Restored,1,2006,Oyster Drill,0,Summer
2,13,31,5,BF2,Shell,Bradford Bay,2.63,37.57811642,-75.67722953,Patch,BF1_R,12/6/11,Restored,1,2010,Oyster Drill,0,Fall
2,27,30,5,SM6,Shell,Smith,1.89,37.136784,-75.89899138,Patch,SM3_R,7/22/15,Restored,5,2010,Oyster Drill,0,Summer
2,NA,NA,5,RC2,Shell,Running Channel,1.16,37.27774412,-75.85265968,Patch,RC1_R,12/11/08,Restored,2,2006,Oyster Drill,0,Spring
2,16,30,1,BV2,Shell,Brownsville,0.27,37.45272897,-75.81775388,Patch,BV1_R,4/13/15,Restored,5,2010,Oyster Drill,0,Fall
1,13.5,28,NA,CCS2,Shell,Cobb Cove,0.11,37.31239482,-75.77425109,Fringe,No reference,2/16/06,Restored,3,2003,Oyster Drill,0,Summer
3,5.5,12,30,PO1,Shell,Point of Rocks,0.97,37.26662281,-75.90245046,Patch,No reference,1/19/11,Restored,1,2009,Oyster Drill,0,Summer
3,14,35,25,BT4_W,Whelk,Boxtree,0.71,37.38914588,-75.862509,Fringe,BT2_R,3/31/15,Restored,4,2011,Oyster Drill,0,Spring
3,NA,NA,5,HC4,Shell,Hillcrest,1.53,37.28000758,-75.91786724,Fringe,HC1_R,11/17/09,Restored,3,2006,Oyster Drill,4,Spring
5,8,34,5,BT5_W,Whelk,Boxtree,0.23,37.38873635,-75.86157835,Fringe,BT2_R,2/1/12,Restored,1,2011,Oyster Drill,0,Spring
2,NA,NA,5,CCN1,Shell,Cobb Cove,1.62,37.32404007,-75.76068273,Fringe,No reference,2/9/10,Restored,5,2005,Oyster Drill,0,Summer
2,5,30,5,CCN3,Shell,Cobb Cove,1.03,37.31908347,-75.75844056,Fringe,No reference,3/27/14,Restored,8,2006,Oyster Drill,0,Summer
2,16,30,5,CCS1,Shell,Cobb Cove,1.92,37.31174594,-75.77336348,Fringe,No reference,11/7/11,Restored,8,2003,Oyster Drill,0,Summer
2,NA,NA,NA,OL1,Shell,Outlet,0.78,37.39223635,-75.82670114,Patch,No reference,10/23/08,Restored,0,2008,Oyster Drill,0,Summer
4,NA,NA,0,OL1,Shell,Outlet,0.78,37.39223635,-75.82670114,Patch,No reference,2/23/10,Restored,2,2008,Oyster Drill,4,Summer
2,11,31,5,HC1_R,Reference,Hillcrest,0.015,37.28572258,-75.91503054,Patch,Reference,2/27/14,Reference,NA,NA,Oyster Drill,0,
4,NA,NA,0,HC1_R,Reference,Hillcrest,0.015,37.28572258,-75.91503054,Patch,Reference,12/14/10,Reference,NA,NA,Oyster Drill,0,
3,14,14,30,HC6,Shell,Hillcrest,0.86,37.28375422,-75.90544021,Patch,HC2_R,2/28/11,Restored,3,2008,Oyster Drill,0,Spring
4,12,15,5,RC2,Shell,Running Channel,1.16,37.27774412,-75.85265968,Patch,RC1_R,11/8/10,Restored,4,2006,Oyster Drill,0,Spring
2,13,32,25,BV5,Shell,Brownsville,0.91,37.45144872,-75.8151939,Patch,BV1_R,1/19/12,Restored,2,2010,Oyster Drill,0,Fall
2,16,32,60,BV5,Shell,Brownsville,0.91,37.45144872,-75.8151939,Patch,BV1_R,4/26/13,Restored,3,2010,Oyster Drill,0,Fall
2,8,32,30,BF1_R,Reference,Bradford Bay,0.46,37.57782895,-75.67937758,Patch,Reference,2/25/13,Reference,NA,NA,Oyster Drill,0,
4,NA,NA,70,PA1,Shell,Parramore,1.04,37.54238357,-75.65138958,Fringe,No reference,4/12/10,Restored,2,2008,Oyster Drill,0,Summer
2,22.5,28,5,HC5,Shell,Hillcrest,0.47,37.27626799,-75.90350232,Patch,HC2_R,10/3/06,Restored,0,2006,Oyster Drill,0,Spring
2,13,31,7.5,BR2,Shell,Black Rocks,0.59,37.60017592,-75.63565692,Fringe,No reference,11/25/11,Restored,1,2010,Oyster Drill,4,Spring
3,27,28,5,CCN3,Shell,Cobb Cove,1.03,37.31908347,-75.75844056,Fringe,No reference,10/9/07,Restored,1,2006,Oyster Drill,0,Summer
3,13,31,5,BF2,Shell,Bradford Bay,2.63,37.57811642,-75.67722953,Patch,BF1_R,12/6/11,Restored,1,2010,Oyster Drill,0,Fall
3,27,30,5,SM6,Shell,Smith,1.89,37.136784,-75.89899138,Patch,SM3_R,7/22/15,Restored,5,2010,Oyster Drill,0,Summer
1,26,28,5,RC2,Shell,Running Channel,1.16,37.27774412,-75.85265968,Patch,RC1_R,10/9/07,Restored,1,2006,Oyster Drill,0,Spring
3,NA,NA,5,RC2,Shell,Running Channel,1.16,37.27774412,-75.85265968,Patch,RC1_R,12/11/08,Restored,2,2006,Oyster Drill,0,Spring
3,16,30,1,BV2,Shell,Brownsville,0.27,37.45272897,-75.81775388,Patch,BV1_R,4/13/15,Restored,5,2010,Oyster Drill,0,Fall
2,13.5,28,NA,CCS2,Shell,Cobb Cove,0.11,37.31239482,-75.77425109,Fringe,No reference,2/16/06,Restored,3,2003,Oyster Drill,0,Summer
4,5.5,12,30,PO1,Shell,Point of Rocks,0.97,37.26662281,-75.90245046,Patch,No reference,1/19/11,Restored,1,2009,Oyster Drill,0,Summer
2,14,35,25,BT4_W,Whelk,Boxtree,0.71,37.38914588,-75.862509,Fringe,BT2_R,3/31/15,Restored,4,2011,Oyster Drill,4,Spring
4,NA,NA,5,HC4,Shell,Hillcrest,1.53,37.28000758,-75.91786724,Fringe,HC1_R,11/17/09,Restored,3,2006,Oyster Drill,4,Spring
6,8,34,5,BT5_W,Whelk,Boxtree,0.23,37.38873635,-75.86157835,Fringe,BT2_R,2/1/12,Restored,1,2011,Oyster Drill,0,Spring
1,15,15,15,CCN1,Shell,Cobb Cove,1.62,37.32404007,-75.76068273,Fringe,No reference,3/22/11,Restored,6,2005,Oyster Drill,0,Summer
3,NA,NA,5,CCN1,Shell,Cobb Cove,1.62,37.32404007,-75.76068273,Fringe,No reference,2/9/10,Restored,5,2005,Oyster Drill,0,Summer
3,5,30,5,CCN3,Shell,Cobb Cove,1.03,37.31908347,-75.75844056,Fringe,No reference,3/27/14,Restored,8,2006,Oyster Drill,4,Summer
3,16,30,5,CCS1,Shell,Cobb Cove,1.92,37.31174594,-75.77336348,Fringe,No reference,11/7/11,Restored,8,2003,Oyster Drill,0,Summer
3,NA,NA,NA,OL1,Shell,Outlet,0.78,37.39223635,-75.82670114,Patch,No reference,10/23/08,Restored,0,2008,Oyster Drill,0,Summer
5,NA,NA,0,OL1,Shell,Outlet,0.78,37.39223635,-75.82670114,Patch,No reference,2/23/10,Restored,2,2008,Oyster Drill,0,Summer
3,11,31,5,HC1_R,Reference,Hillcrest,0.015,37.28572258,-75.91503054,Patch,Reference,2/27/14,Reference,NA,NA,Oyster Drill,0,
4,14,14,30,HC6,Shell,Hillcrest,0.86,37.28375422,-75.90544021,Patch,HC2_R,2/28/11,Restored,3,2008,Oyster Drill,0,Spring
5,12,15,5,RC2,Shell,Running Channel,1.16,37.27774412,-75.85265968,Patch,RC1_R,11/8/10,Restored,4,2006,Oyster Drill,0,Spring
3,13,32,25,BV5,Shell,Brownsville,0.91,37.45144872,-75.8151939,Patch,BV1_R,1/19/12,Restored,2,2010,Oyster Drill,0,Fall
3,16,32,60,BV5,Shell,Brownsville,0.91,37.45144872,-75.8151939,Patch,BV1_R,4/26/13,Restored,3,2010,Oyster Drill,0,Fall
3,8,32,30,BF1_R,Reference,Bradford Bay,0.46,37.57782895,-75.67937758,Patch,Reference,2/25/13,Reference,NA,NA,Oyster Drill,4,
5,NA,NA,70,PA1,Shell,Parramore,1.04,37.54238357,-75.65138958,Fringe,No reference,4/12/10,Restored,2,2008,Oyster Drill,0,Summer
1,NA,NA,10,SM1_R,Reference,Smith,0.83,37.14535311,-75.89077207,Patch,Unused Reference,12/16/10,Reference,NA,NA,Oyster Drill,0,
3,22.5,28,5,HC5,Shell,Hillcrest,0.47,37.27626799,-75.90350232,Patch,HC2_R,10/3/06,Restored,0,2006,Oyster Drill,0,Spring
3,13,31,7.5,BR2,Shell,Black Rocks,0.59,37.60017592,-75.63565692,Fringe,No reference,11/25/11,Restored,1,2010,Oyster Drill,4,Spring
1,5,32,92.5,PA2,Shell,Parramore,2.58,37.54189743,-75.65195452,Patch,No reference,1/20/12,Restored,2,2010,Oyster Drill,0,Fall
1,30,30,0,SM5,Shell,Smith,0.66,37.13314762,-75.90016866,Patch,SM2_R,7/29/15,Restored,8,2007,Oyster Drill,0,Summer
2,26,28,5,RC2,Shell,Running Channel,1.16,37.27774412,-75.85265968,Patch,RC1_R,10/9/07,Restored,1,2006,Oyster Drill,0,Spring
1,16.5,32,35,CCS1,Shell,Cobb Cove,1.92,37.31174594,-75.77336348,Fringe,No reference,4/16/15,Restored,12,2003,Oyster Drill,0,Summer
1,11.5,30,NA,CCS3,Shell,Cobb Cove,0.25,37.31142502,-75.77052104,Fringe,No reference,2/16/06,Restored,2,2004,Oyster Drill,0,Summer
5,5.5,12,30,PO1,Shell,Point of Rocks,0.97,37.26662281,-75.90245046,Patch,No reference,1/19/11,Restored,1,2009,Oyster Drill,0,Summer
1,14,35,10,BT6_W,Whelk,Boxtree,0.12,37.3876698,-75.85905246,Fringe,BT1_R,3/31/15,Restored,4,2011,Oyster Drill,0,Spring
1,NA,NA,NA,HC4,Shell,Hillcrest,1.53,37.28000758,-75.91786724,Fringe,HC1_R,10/30/08,Restored,2,2006,Oyster Drill,0,Spring
1,24,29,0,HC4,Shell,Hillcrest,1.53,37.28000758,-75.91786724,Fringe,HC1_R,10/5/06,Restored,0,2006,Oyster Drill,0,Spring
2,11,34,5,BT5_W,Whelk,Boxtree,0.23,37.38873635,-75.86157835,Fringe,BT2_R,3/31/14,Restored,3,2011,Oyster Drill,0,Spring
2,15,15,15,CCN1,Shell,Cobb Cove,1.62,37.32404007,-75.76068273,Fringe,No reference,3/22/11,Restored,6,2005,Oyster Drill,0,Summer
4,NA,NA,5,CCN1,Shell,Cobb Cove,1.62,37.32404007,-75.76068273,Fringe,No reference,2/9/10,Restored,5,2005,Oyster Drill,0,Summer
1,16,30,5,CCS2,Shell,Cobb Cove,0.11,37.31239482,-75.77425109,Fringe,No reference,11/7/11,Restored,8,2003,Oyster Drill,4,Summer
